image_id,vehicle_type,x1,y1,x2,y2,cropped_image_path
2631,car,598,52,639,62,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002631_8.jpg
2919,car,11,43,40,72,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002919_2.jpg
1572,car,628,179,679,228,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001572_1.jpg
742,car,15,61,39,77,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000742_0.jpg
3704,car,483,223,619,308,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003704_1.jpg
1733,car,188,213,315,294,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001733_0.jpg
3532,car,593,233,633,258,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003532_5.jpg
1800,pickup_truck,203,311,414,443,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001800_2.jpg
1597,work_van,165,184,397,433,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001597_2.jpg
1610,car,239,127,250,137,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001610_4.jpg
352,car,110,103,173,159,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000352_2.jpg
2662,car,155,27,182,35,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002662_1.jpg
1277,car,304,55,331,75,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001277_1.jpg
767,car,198,60,262,78,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000767_1.jpg
1308,car,439,52,465,66,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001308_2.jpg
261,pickup_truck,533,119,574,135,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000261_2.jpg
944,car,376,179,452,194,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000944_5.jpg
2566,car,224,118,329,199,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002566_2.jpg
3248,car,474,224,578,286,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003248_4.jpg
3077,car,371,221,495,315,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003077_0.jpg
3417,pickup_truck,247,51,338,93,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003417_0.jpg
3492,car,446,133,489,161,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003492_3.jpg
404,pickup_truck,523,190,713,307,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000404_3.jpg
3522,car,35,63,87,86,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003522_3.jpg
555,pickup_truck,195,217,325,301,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000555_0.jpg
2771,car,124,44,236,88,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002771_0.jpg
662,pickup_truck,235,87,338,150,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000662_1.jpg
562,car,38,115,130,196,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000562_1.jpg
120,car,98,120,200,194,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000120_0.jpg
1546,motorized_vehicle,203,71,226,92,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001546_2.jpg
1659,car,615,40,631,51,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001659_1.jpg
2667,pickup_truck,258,45,306,67,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002667_4.jpg
3242,car,608,131,644,156,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003242_1.jpg
2225,motorized_vehicle,262,99,288,109,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002225_3.jpg
660,pickup_truck,189,317,499,443,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000660_2.jpg
2467,pickup_truck,561,166,630,194,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002467_4.jpg
600,bus,139,0,713,300,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000600_0.jpg
26,single_unit_truck,163,40,216,68,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000026_1.jpg
2297,pickup_truck,487,152,714,324,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002297_1.jpg
2286,pickup_truck,212,35,255,51,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002286_2.jpg
254,car,441,104,470,117,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000254_3.jpg
1399,car,385,86,526,136,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001399_0.jpg
2707,car,561,15,624,57,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002707_0.jpg
1942,pickup_truck,263,54,326,85,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001942_3.jpg
1300,car,393,153,450,191,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001300_0.jpg
3179,car,223,93,245,120,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003179_0.jpg
561,car,404,148,502,236,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000561_6.jpg
381,pickup_truck,92,101,170,155,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000381_4.jpg
951,car,298,78,353,111,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000951_2.jpg
3033,car,532,131,563,156,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003033_0.jpg
2028,car,607,145,641,181,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002028_1.jpg
848,pickup_truck,174,37,361,125,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000848_0.jpg
2772,car,222,146,419,226,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002772_1.jpg
728,pickup_truck,310,193,545,336,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000728_1.jpg
2907,car,354,202,496,329,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002907_1.jpg
3836,car,567,302,712,443,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003836_2.jpg
1327,motorized_vehicle,162,463,236,479,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001327_1.jpg
3344,car,114,4,155,16,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003344_0.jpg
1219,pickup_truck,125,144,310,227,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001219_2.jpg
3938,car,496,88,538,118,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003938_3.jpg
3356,car,606,140,642,179,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003356_3.jpg
3831,motorized_vehicle,693,66,710,82,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003831_3.jpg
1127,bus,223,154,659,350,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001127_1.jpg
696,pickup_truck,351,168,446,222,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000696_1.jpg
835,pickup_truck,259,43,307,67,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000835_2.jpg
1954,pickup_truck,530,112,710,227,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001954_3.jpg
465,car,533,165,717,283,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000465_0.jpg
2814,car,28,35,52,52,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002814_2.jpg
3352,car,639,279,715,358,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003352_3.jpg
1999,car,367,111,410,131,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001999_3.jpg
1820,car,1,34,32,48,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001820_4.jpg
1785,pickup_truck,563,165,620,189,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001785_3.jpg
2678,car,622,142,710,196,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002678_1.jpg
3714,bus,142,183,280,334,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003714_0.jpg
2247,car,440,222,714,407,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002247_0.jpg
3014,pickup_truck,51,87,168,195,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003014_0.jpg
2936,single_unit_truck,145,27,216,77,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002936_1.jpg
632,car,372,139,437,175,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000632_0.jpg
2441,car,484,41,504,56,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002441_2.jpg
159,car,69,69,175,120,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000159_2.jpg
1953,car,410,79,455,113,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001953_1.jpg
3131,car,91,107,153,158,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003131_0.jpg
3616,car,598,233,658,320,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003616_1.jpg
3537,car,230,121,306,164,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003537_0.jpg
2891,pickup_truck,95,43,145,69,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002891_0.jpg
1412,pickup_truck,42,47,144,91,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001412_0.jpg
888,car,346,27,511,102,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000888_0.jpg
2049,car,404,114,435,131,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002049_3.jpg
1869,pickup_truck,88,30,123,49,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001869_3.jpg
3594,car,519,104,640,154,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003594_3.jpg
2064,pickup_truck,554,119,715,241,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002064_0.jpg
1527,bus,251,100,443,256,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001527_1.jpg
2405,motorized_vehicle,322,83,341,94,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002405_2.jpg
3818,articulated_truck,457,76,503,101,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003818_3.jpg
3865,car,42,43,64,56,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003865_3.jpg
2013,single_unit_truck,224,70,253,89,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002013_1.jpg
773,car,121,259,351,404,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000773_0.jpg
1193,car,466,82,556,174,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001193_0.jpg
2034,pickup_truck,490,128,533,145,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002034_4.jpg
2476,car,157,28,182,36,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002476_1.jpg
3536,car,105,2,152,21,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003536_4.jpg
3575,car,395,157,556,235,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003575_2.jpg
2009,car,43,148,242,261,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002009_0.jpg
1519,car,446,117,476,134,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001519_0.jpg
7,car,471,175,708,386,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000007_0.jpg
1131,car,172,119,278,188,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001131_0.jpg
1258,car,225,39,286,68,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001258_1.jpg
15,articulated_truck,57,27,113,39,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000015_3.jpg
3956,pickup_truck,343,170,572,369,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003956_0.jpg
271,motorized_vehicle,32,90,77,111,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000271_2.jpg
1981,car,432,78,458,94,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001981_1.jpg
2263,car,487,71,578,101,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002263_2.jpg
2200,car,479,210,590,276,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002200_4.jpg
1911,car,118,40,218,93,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001911_2.jpg
1001,car,580,161,636,188,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001001_6.jpg
943,pickup_truck,340,104,393,137,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000943_1.jpg
429,car,205,235,336,305,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000429_2.jpg
45,car,397,96,460,120,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000045_0.jpg
1007,car,69,175,289,343,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001007_1.jpg
1601,car,0,309,221,441,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001601_0.jpg
40,car,505,105,529,119,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000040_1.jpg
2598,pedestrian,557,49,570,70,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002598_0.jpg
3468,car,125,349,225,454,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003468_7.jpg
1442,bus,373,132,711,313,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001442_0.jpg
1457,articulated_truck,440,76,500,115,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001457_5.jpg
1484,car,572,14,602,31,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001484_1.jpg
2518,car,64,82,95,103,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002518_1.jpg
2981,car,611,131,642,157,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002981_5.jpg
1040,bicycle,384,152,423,255,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001040_3.jpg
1289,car,598,164,653,194,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001289_7.jpg
1401,car,644,166,694,200,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001401_3.jpg
3161,motorized_vehicle,3,128,32,149,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003161_1.jpg
3475,car,258,109,489,209,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003475_1.jpg
140,motorized_vehicle,645,357,717,436,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000140_2.jpg
2272,car,175,227,383,362,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002272_3.jpg
1185,pickup_truck,554,213,715,324,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001185_5.jpg
2269,motorized_vehicle,0,134,25,168,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002269_0.jpg
3563,car,100,29,167,59,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003563_0.jpg
1562,motorized_vehicle,498,228,710,396,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001562_0.jpg
1159,car,100,118,149,147,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001159_1.jpg
890,articulated_truck,500,17,717,152,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000890_1.jpg
3145,motorized_vehicle,1,53,18,63,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003145_3.jpg
574,bus,34,120,301,289,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000574_4.jpg
307,work_van,75,46,115,73,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000307_2.jpg
126,car,65,153,110,180,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000126_0.jpg
2032,car,423,58,444,73,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002032_2.jpg
446,car,31,67,80,91,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000446_1.jpg
710,car,380,188,471,212,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000710_6.jpg
3640,car,199,88,268,121,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003640_0.jpg
2574,car,43,103,134,142,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002574_0.jpg
305,car,205,51,234,70,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000305_2.jpg
2216,pickup_truck,352,161,441,209,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002216_3.jpg
1565,pedestrian,182,283,213,352,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001565_6.jpg
1242,car,607,165,652,215,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001242_2.jpg
944,car,649,183,687,204,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000944_6.jpg
2164,pickup_truck,256,247,414,364,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002164_0.jpg
3012,single_unit_truck,147,26,218,69,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003012_1.jpg
1507,car,684,72,708,84,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001507_4.jpg
390,motorized_vehicle,0,349,196,479,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000390_2.jpg
1322,pickup_truck,222,158,322,211,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001322_2.jpg
809,car,374,181,456,192,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000809_7.jpg
3635,car,526,93,565,123,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003635_0.jpg
596,car,32,102,146,157,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000596_0.jpg
3317,pickup_truck,245,48,335,91,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003317_0.jpg
3801,car,9,126,102,180,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003801_0.jpg
2738,car,58,32,75,38,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002738_4.jpg
1907,pickup_truck,229,105,569,304,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001907_0.jpg
2395,car,614,132,638,159,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002395_1.jpg
358,car,599,161,638,202,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000358_1.jpg
479,car,112,277,217,355,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000479_10.jpg
1002,car,455,60,530,101,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001002_3.jpg
2238,car,251,47,270,68,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002238_1.jpg
1318,car,560,191,711,342,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001318_2.jpg
1365,car,392,145,446,168,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001365_7.jpg
707,car,250,60,327,95,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000707_0.jpg
54,pickup_truck,269,53,496,154,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000054_2.jpg
595,car,632,175,680,218,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000595_0.jpg
2932,articulated_truck,495,0,618,40,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002932_2.jpg
1081,car,59,240,301,406,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001081_3.jpg
471,car,162,37,190,49,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000471_5.jpg
724,motorized_vehicle,639,53,659,68,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000724_3.jpg
404,car,145,44,188,69,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000404_4.jpg
1388,car,631,174,695,229,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001388_0.jpg
1650,car,32,294,211,412,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001650_2.jpg
2981,car,376,160,439,194,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002981_6.jpg
3025,motorized_vehicle,529,154,564,173,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003025_3.jpg
